Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande
"A","Aparelhos de Avaliação",1908501,"adn40001","Adipômetro Clínico Prime NeO - Vermelho",260,"Com nova tecnologia o adipômetro Prime NeO é o único fabricado 100% em alumínio e sua fabricação utiliza técnica de espelhamento de peças, que lhe confere maior precisão.","O acabamento do adipômetro Prime Neo e feito com cromo (vermelho) que deixa a peça com apresentação excelente e oferece alto grau de higienização do aparelho, agilidade, conforto e preço justo também são destaques para este produto.

100% Reciclável é um produto que não agride a natureza!

Leitura direta mais simples e ágil. 

Leitor frente e verso mais conforto e flexibilidade, para destros e canhotos. 

Construído com peças gêmeas o que garante maior precisão. 

Fabricado em alumínio ultra-leve e resistente. 

Tratamento de Superfície com cromogeniação para uma higiene perfeita. 

Características do Adipômetro Prime Neo:

Campo de Medição: de 0 à 60 mm.
Precisão: Milímetros.
Tolerância: +/- 0,5 mm em 60 mm.
Matéria Prima: Alumínio.
Acabamento: Cromo Vermelho
Escala de Medição: Dupla, em ambos dos lados.

<b>Embalagem:</b> Caixa simples descartável.

Garantia: 01 ano.
Fabricante: Primemed.","",False,73,10,True,0,154,278,264.1,0,0,20/12/2010,09/02/2012,True,True,"adpneovermelho100.GIF","adpneovermelho200.GIF","adpneovermelho400.GIF","","","18488","","","","",255,,992,"adp40000,adp400002,adp50000,adp50001,adp50002",,0,0,14873,"","adipometro,adipometro clinico,plicometro,plicometro de aluminio,compasso de dobras,plicometro clinico,dobras cutanes,adipometro e plicometro",5,5,,True,False
"A","Aparelhos de Avaliação",1908598,"adp50002","Adipômetro Clínico Prime NeO Plus - Azul + Physical Test 2.97",350,"O modelo NEO Plus, além de todas as características e vantagens do modelo NEO, vem acompanhado de um estojo luxo em Nylon, com ziper + Trena antropométrica, e caneta Physical.","O acabamento do adipômetro Neo e feito com cromo (Azul) que deixa a peça com apresentação excelente e oferece alto grau de higienização do aparelho, agilidade, conforto e preço justo também são destaques para este produto.

100% Reciclável é um produto que não agride a natureza!

Leitura direta mais simples e ágil. 

Leitor frente e verso mais conforto e flexibilidade, para destros e canhotos. 

Construído com peças gêmeas o que garante maior precisão. 

Fabricado em alumínio ultra-leve e resistente. 

Tratamento de Superfície com cromogeniação para uma higiene perfeita. 

Características do Adipômetro Neo:

Campo de Medição: de 0 à 60 mm.
Precisão: Milímetros.
Tolerância: +/- 0,5 mm em 60 mm.
Matéria Prima: Alumínio.
Acabamento: Cromo Azul
Escala de Medição: Dupla, em ambos dos lados.

<b>Embalagem:</b> Acompanha estojo em Nylon com ziper + trena antropométrica Physical.

Garantia: 01 ano.
Fabricante: Primemed.","",False,973,10,True,0,0,299,234.2,0,0,20/12/2010,18/01/2012,True,True,"adpazulestojo100.GIF","adpazulestojo200.GIF","adpazulestojo400.GIF","","","18488","","","","",255,,992,"adp50000,adp50001",,0,0,13438,"","adipometro,adipometro clinico,plicometro,plicometro de aluminio,compasso de dobras,plicometro clinico,dobras cutanes,adipometro e plicometro",5,5,,True,False
"A","Aparelhos de Avaliação",1820974,"adp50000","Adipômetro Clínico Prime NeO Plus - Cromado + Physical Test Acadêmico",350,"O modelo NEO Plus, além de todas as características e vantagens do modelo NEO, vem acompanhado de um estojo luxo em Nylon, com ziper + Trena antropométrica, e caneta Physical.","O acabamento do adipômetro Neo e feito na cor cinza que deixa a peça com apresentação excelente e oferece alto grau de higienização do aparelho, agilidade, conforto e preço justo também são destaques para este produto.

100% Reciclável é um produto que não agride a natureza!

Leitura direta mais simples e ágil. 

Leitor frente e verso mais conforto e flexibilidade, para destros e canhotos. 

Construído com peças gêmeas o que garante maior precisão. 

Fabricado em alumínio ultra-leve e resistente. 

Tratamento de Superfície com cromogeniação para uma higiene perfeita. 

Características do Adipômetro Neo:

Campo de Medição: de 0 à 60 mm.
Precisão: Milímetros.
Tolerância: +/- 0,5 mm em 60 mm.
Matéria Prima: Alumínio.
Acabamento: Cromado.
Escala de Medição: Dupla, em ambos dos lados.

<b>Embalagem:</b> Acompanha estojo em Nylon com ziper + trena antropométrica Physical.

Garantia: 01 ano.
Fabricante: Primemed.","",False,730,10,False,0,0,299,333.33,0,0,04/02/2011,17/01/2012,True,True,"adpcinza_estojo100.JPG","adpcinza_estojo200.JPG","adpcinza_estojo400.JPG","","","18488","","","","",255,,992,"adp50001,adp50002,adp",,0,0,14873,"","adipometro,adipometro clinico,plicometro,plicometro de aluminio,compasso de dobras,plicometro clinico,dobras cutanes,adipometro e plicometro",5,5,,True,False
"A","Aparelhos de Avaliação",1985725,"adp50004","Adipômetro Clínico Prime NeO Plus - Laranja",350,"O modelo NEO Plus, além de todas as características e vantagens do modelo NEO, vem acompanhado de um estojo luxo em Nylon, com ziper + Trena antropométrica, e caneta Physical.","O acabamento do adipômetro Neo e feito com cromo (Laranja) que deixa a peça com apresentação excelente e oferece alto grau de higienização do aparelho, agilidade, conforto e preço justo também são destaques para este produto.

100% Reciclável é um produto que não agride a natureza!

Leitura direta mais simples e ágil. 

Leitor frente e verso mais conforto e flexibilidade, para destros e canhotos. 

Construído com peças gêmeas o que garante maior precisão. 

Fabricado em alumínio ultra-leve e resistente. 

Tratamento de Superfície com cromogeniação para uma higiene perfeita. 

Características do Adipômetro Neo:

Campo de Medição: de 0 à 60 mm.
Precisão: Milímetros.
Tolerância: +/- 0,5 mm em 60 mm.
Matéria Prima: Alumínio.
Acabamento: Cromo Laranja.
Escala de Medição: Dupla, em ambos dos lados.

<b>Embalagem:</b> Acompanha estojo em Nylon com ziper + trena antropométrica Physical.

Garantia: 01 ano.
Fabricante: Primemed","",False,0,5,False,0,0,299,0,0,0,20/08/2009,27/10/2009,True,True,"adallar100.gif","adallar200.gif","adallar400.gif","","","18488","","","","",0,,992,"adp50000,adp50001,adp50002,adp50003",,0,0,,"","adipometro,adipometro clinico,plicometro,plicometro de aluminio,compasso de dobras,plicometro clinico,dobras cutanes,adipometro e plicometro",5,5,,True,False
"A","Aparelhos de Avaliação",1985699,"adp50003","Adipômetro Clínico Prime NeO Plus - Verde",350,"O modelo NEO Plus, além de todas as características e vantagens do modelo NEO, vem acompanhado de um estojo luxo em Nylon, com ziper + Trena antropométrica, e caneta Physical.","O acabamento do adipômetro Neo e feito com cromo (Verde) que deixa a peça com apresentação excelente e oferece alto grau de higienização do aparelho, agilidade, conforto e preço justo também são destaques para este produto.

100% Reciclável é um produto que não agride a natureza!

Leitura direta mais simples e ágil. 

Leitor frente e verso mais conforto e flexibilidade, para destros e canhotos. 

Construído com peças gêmeas o que garante maior precisão. 

Fabricado em alumínio ultra-leve e resistente. 

Tratamento de Superfície com cromogeniação para uma higiene perfeita. 

Características do Adipômetro Neo:

Campo de Medição: de 0 à 60 mm.
Precisão: Milímetros.
Tolerância: +/- 0,5 mm em 60 mm.
Matéria Prima: Alumínio.
Acabamento: Cromo Verde.
Escala de Medição: Dupla, em ambos dos lados.

<b>Embalagem:</b> Acompanha estojo em Nylon com ziper + trena antropométrica Physical.

Garantia: 01 ano.
Fabricante: Primemed.","",False,0,5,False,0,0,299,196.5,0,0,20/08/2009,03/05/2011,True,False,"adalvver100.gif","adalvver200.gif","adalvver400.gif","","","18488","","","","",0,,992,"adp50000,adp50001,adp50002,adp50004",,0,0,13438,"","adipometro,adipometro clinico,plicometro,plicometro de aluminio,compasso de dobras,plicometro clinico,dobras cutanes,adipometro e plicometro",5,5,,True,False
"A","Aparelhos de Avaliação",1908587,"adp50001","Adipômetro Clínico Prime NeO Plus - Vermelho + Physical Test Acadêmico",350,"O modelo NEO Plus, além de todas as características e vantagens do modelo NEO, vem acompanhado de um estojo luxo em Nylon, com ziper + Trena antropométrica, e caneta Physical.","O acabamento do adipômetro Neo e feito com cromo (Vermelho) que deixa a peça com apresentação excelente e oferece alto grau de higienização do aparelho, agilidade, conforto e preço justo também são destaques para este produto.

100% Reciclável é um produto que não agride a natureza!

Leitura direta mais simples e ágil. 

Leitor frente e verso mais conforto e flexibilidade, para destros e canhotos. 

Construído com peças gêmeas o que garante maior precisão. 

Fabricado em alumínio ultra-leve e resistente. 

Tratamento de Superfície com cromogeniação para uma higiene perfeita. 

Características do Adipômetro Neo:

Campo de Medição: de 0 à 60 mm.
Precisão: Milímetros.
Tolerância: +/- 0,5 mm em 60 mm.
Matéria Prima: Alumínio.
Acabamento: Cromo Vermelho
Escala de Medição: Dupla, em ambos dos lados.

<b>Embalagem:</b> Acompanha estojo em Nylon com ziper + trena antropométrica Physical.

Garantia: 01 ano.
Fabricante: Primemed.","",False,58,10,True,0,0,299,290,0,0,02/02/2011,02/12/2011,True,True,"adpvermestojo100.GIF","adpvermestojo200.GIF","adpvermestojo400.GIF","","","18488","","","","",255,,992,"adp50000,adp50002,adp50003",,0,0,14873,"","adipometro,adipometro clinico,plicometro,plicometro de aluminio,compasso de dobras,plicometro clinico,dobras cutanes,adipometro e plicometro",5,5,,True,False
"A","Aparelhos de Avaliação",2983940,"adpc10000","Adipômetro Prime NEO Plus Confort",350,"Com a missão de INOVAR sempre a Prime Med lança a mais nova atualização do Adipômetro Prime Neo Plus agora com acabamento sobreinjetado deixando-o ainda mais bonito e mais confortável!","Com a missão de INOVAR sempre a Prime Med lança a mais nova atualização do adipometro Prime Neo Plus agora com sobreinjeção, este novo acabamento do Adipômetro Prime Neo Sobreinjetado e feito com Polímeros Artificiais Termoplásticos deixando o aparelho ainda mais ergonômico,  ágil, confortável, pratico e perfeito para utilização do dia a dia d avaliador físico,  
1.	Melhor Leitura direta mais simples e ágil.
2.	Leitor frente e verso mais conforto e flexibilidade, para destros e canhotos.
3.	Construído com peças gêmeas o que garante maior precisão.
4.	Fabricado em alumínio ultra-leve e resistente.
5.	Tratamento de Superfície com cromogeniação para uma higiene perfeita.
6.	Com opção de sobreinjeção (cores diversas)
Informações Técnicas:
Fabricado 100% em alumínio
Campo de Medição: de 0 à 65 mm
Tolerância: +/- 0,5 mm em 65 mm
Precisão: Milímetros
Sensibilidade: 1mm
Pressão: 10g/mm²
Escala de Medição: Dupla, em ambos os lados
Acabamento: Cromo (Cromado e em Cores)
Mola em aço zincado","",False,236,2,True,0,196,370,215,0,0,13/06/2011,26/11/2011,False,False,"neoinjetado100.GIF","neoinjetado200.GIF","neoinjetado400.GIF","","","18488","","","","10418,10422,10423",0,,992,"",,0,0,13438,"","adipometro,adipometro clinico,plicometro,plicometro de aluminio,compasso de dobras,plicometro clinico,dobras cutanes,adipometro e plicometro",5,0,,True,False
"A","Aparelhos de Avaliação",1416372,"Ant10002","Antropômetro Infantil Portatil - Physical",500,"Antropômetro para medir comprimento de bebês.
","Antropômetro para medir comprimento de bebês.

- Capacidade de até 105 cm
- Escala em milímetros
- Material em PVC
- Garantia de 1 ano
","",False,1,1,True,0,40,247,250,0,0,12/02/2008,17/01/2012,True,False,"antrophysical100.JPG","antrophysical200.JPG","antrophysical400.JPG","","","20514","","","","",255,,,"",,0,0,14873,"",,5,5,,True,False
"A","Aparelhos de Avaliação",2651643,"esf10033","Aparelho de Pressão - Esfigmomanômetro P.A. MED PA1002",500,"Tecido em Nylon 100% poliamida, resistente, flexível e antialérgico, fecho de metal.","Cor: cinza chumbo. 
Medidas: tamanho: 14 x 52, circunferência do braço 18 a 36 cm, aprovada pelo INMETRO. Manguito: Borracha vulcanizada com duas saídas, sem emendas, de alta durabilidade. Tamanho 12 x 22. 
Pêra: Borracha vulcanizada com sistema de retorno em metal, com esfera de aço inox de alta durabilidade. 
Válvula: Metal altamente resistente com regulagem de saída de ar sensível. 
Manômetro: Aneróide com escala de 0 a 300 mmHg, marca P.A.Med, caixa de metal altamente resistente com presilha de metal, contendo o nº da portaria do INMETRO no visor e o respectivo selo de vistoria. Divisão escala 2 mmHg. 
Bolsa: Confeccionada em courvin de alta resistência com logomarca estampada, usada para acondicionar o aparelho. 
Embalagem: Caixa de papelão individual. Tamanho: Comprimento 17,5 x Altura 6,7 x Largura 12,7. Registro no INMETRO: Portaria nº 322 de 11/09/2009. Registro no MS: nº 80540449001. Garantia: 2 anos.
","",False,2,1,True,0,50,67,0,0,0,,,False,False,"EsfigPaMed_100x.GIF","EsfigPaMed_200x.GIF","EsfigPaMed_400x.GIF","","","18492","","","","",254,,983,"est10003,est10013,est10023",,0,0,,"","aparelho de pressao,estetoscopio e aparelho de pressao,esfigmomanometro e estetoscopio,esfigmomanometro hospitalar,estetoscopio hospitalar",5,5,,True,False
"A","Aparelhos de Avaliação",1803270,"esf10003","Aparelho de Pressão - Glicomed Premium - Esfigmomanômetro Aneróide",550,"Aparelho de pressão com fecho de velcro e estetoscópio de alta precisão de latão cromado.","Aparelho de pressão com fecho de velcro e estetoscópio de alta precisão de latão cromado.

Caractéristicas:

Calibração verificada pelo INMETRO 
Manômetro de alta precisão com tecnologia japonesa 
Manguito com pêra em látex de qualidade superior 
Braçadeira adulto em nylon com fecho de velcro 
Estojo para viagem 
Peso líquido: 550 gr.
Certificação do Inmetro. 

Garantia: 01 Ano do fornecedor.","",False,5,2,True,0,33.69,69.9,66.4,0,0,19/12/2010,20/01/2012,False,False,"esfigglico100.gif","esfigglico200.gif","esfigglico400.gif","","","18492,27877","","","","",0,,983,"est10003,est10013,est10023",,0,0,14873,"","aparelho de pressao,estetoscopio e aparelho de pressao,esfigmomanometro e estetoscopio,esfigmomanometro hospitalar,estetoscopio hospitalar",3,3,,True,False
"A","Aparelhos de Avaliação",1971627,"esf10004","Aparelho de Pressão Arterial Adulto Nylon Velcro Azul - BIC",400,"Aparelho de Pressão Arterial Adulto em Nylon Azul com fechamento em velcro. É antialérgico e possibilita melhor higienização","Aparelho de Pressão Arterial Adulto em Nylon Azul com fechamento em velcro. É antialérgico e possibilita melhor higienização.

Confeccionada em tecido 100% poliamida com dupla camada de resina, impermeável que permite higienização, resistente, flexível e antialérgico.
Manguito: Borracha vulcanizada com duas saídas, sem emendas, de alta durabilidade.
Manômetro: Aneróide com escala de 0 a 300 mm/hg.
Caixa de metal altamente resistente com presilhas de metal, contendo o nº da portaria do INMETRO no visor e o respectivo selo de vistoria no certificado que acompanha o produto.
Pera insulfladora: Borracha vulcanizada com sistema de retorno em metal, com esfera de aço inox de alta durabilidade.
Válvula: Metal altamente resistente com regulagem de saída de ar sensível.

Medidas caixa: altura x comprimento: 12,0 x 17,5cm

Fechamento em Velcro

Medidas Braçadeira Adulto: 51,0 x 14,0cm

Cor: Azul

Fabricante: Indústria BIC

Garantia do Fabricante: 2 anos","",False,0,0,False,0,70.91,112,0,0,0,,,False,False,"esfigbic100azul.gif","esfigbic200azul.gif","esfigbic400azul.gif","","","18492,27877","","","","10421",0,,983,"esf10003,app00000,app00001,app00002",,0,0,,"","esfigmomanometro,esfigmomanometro bic,esfigmomanometro hospitalar,esfigmomanometro avaliacao fisica,esfigmomanometro bic,esfigmomanometro sanny,esfigmomanometros,comprar esfigmomanometro",5,0,,True,False
"A","Aparelhos de Avaliação",2474150,"app00003","Aparelho de Pressão Digital Automático de Pulso G-Tech Home RW 450 com Memória para 100 Medições",450,"Este monitor automático de pulso foi desenvolvido para proporcionar praticidade e rapidez nas suas medições diárias da pressão sanguínea.","Totalmente automático
Medição no pulso, maior praticidade
Memória para 100 resultados com hora e data
2 Anos de Garantia
Verificado e aprovado pelo INMETRO
Desligamento automático
Capacidade de armazenagem de memória de 2 usuários diferentes (50 para cada usuário)
Conexão com o computador (cabo vendido separadamente)

Especificações Técnicas:

Peso: 120 g (sem baterias)
Dimensões do aparelho: 82 C x 69 L x 66 A mm
Circunferência de pulso: 13,5 – 22 cm
Dimensões da braçadeira: 35,3 ± 1 cm (C) x 8 ± 1 cm (L)(tamanho padrão que acompanha o monitor).
Método de medição: oscilométrico
Sensor de pressão: semi-condução
Faixa de medição: Pressão: 40-250 mmHg  /  Pulsação: 40-199 batimentos por minuto.
Erro máximo: pressão +- 3 mmHg/ Pulsação +- 5% do valor medido.
Inflagem:automática
Desinflagem: automática
Memória: armazena as últimas 50 medições em duas zonas de usuários
Desligamento automático: após 1 minuto sem uso
Condições de Operação: Temperatura: 10-40 °C / Umidade: 40-85 %
","",False,4,2,True,0,85.32,172,170.67,0,0,16/12/2010,17/09/2011,False,False,"apdpgt100.gif","apdpgt200.gif","apdpgt400.gif","","","27877","","","","",0,,976,"app",,0,0,13438,"","aparelho de pressao digital,medidor de pressao arterial,aparelho de pressao arterial digitial,aparelho de pressao automatico,esfigmomanometro digital,aparelho de pulsacao digital,g-tech aparelho",3,3,,True,False
